"client_ip","client_port","server_ip","server_port","packets","bytes","packets_cli_to_srv","bytes_cli_to_srv","packets_srv_to_cli","bytes_srv_to_cli","start_time","duration","bits/s_cli_to_srv","bits/s_srv_to_cli"
"fe80::250b:f9b4:6a83:e50e",64383,"ff02::1:3",5355,1,95,1,95,0,0,1104.711982,0,0,0
"fe80::250b:f9b4:6a83:e50e",60057,"ff02::1:3",5355,1,95,1,95,0,0,1104.713228,0,0,0
"fe80::250b:f9b4:6a83:e50e",56074,"ff02::1:3",5355,1,95,1,95,0,0,1104.849794,0,0,0
"fe80::250b:f9b4:6a83:e50e",64257,"ff02::1:3",5355,1,95,1,95,0,0,1104.851762,0,0,0
"fe80::250b:f9b4:6a83:e50e",59848,"ff02::1:3",5355,2,190,2,190,0,0,1104.941179,0.41075100000011844,3700.5387692289532,0
"fe80::250b:f9b4:6a83:e50e",54851,"ff02::1:3",5355,2,190,2,190,0,0,1104.941949,0.4109089999999469,3699.115862636731,0
"fe80::250b:f9b4:6a83:e50e",55333,"ff02::1:3",5355,1,95,1,95,0,0,1107.197026,0,0,0
"fe80::250b:f9b4:6a83:e50e",54363,"ff02::1:3",5355,1,95,1,95,0,0,1107.197546,0,0,0
"fe80::250b:f9b4:6a83:e50e",59585,"ff02::1:3",5355,1,95,1,95,0,0,1107.292274,0,0,0
"fe80::250b:f9b4:6a83:e50e",61968,"ff02::1:3",5355,1,95,1,95,0,0,1107.292897,0,0,0
"fe80::250b:f9b4:6a83:e50e",62737,"ff02::1:3",5355,2,190,2,190,0,0,1109.897771,0.4099029999999857,3708.1943776943644,0
"fe80::250b:f9b4:6a83:e50e",60365,"ff02::1:3",5355,2,190,2,190,0,0,1112.154899,0.4106160000001182,3701.755411380858,0
"fe80::250b:f9b4:6a83:e50e",50145,"ff02::1:3",5355,1,95,1,95,0,0,1118.291176,0,0,0
"fe80::250b:f9b4:6a83:e50e",59106,"ff02::1:3",5355,1,95,1,95,0,0,1118.306558,0,0,0
"fe80::250b:f9b4:6a83:e50e",62931,"ff02::1:3",5355,1,95,1,95,0,0,1119.207693,0,0,0
"fe80::250b:f9b4:6a83:e50e",56190,"ff02::1:3",5355,2,190,2,190,0,0,1119.208949,0.41017999999985477,3705.6901847982303,0
"fe80::250b:f9b4:6a83:e50e",59136,"ff02::1:3",5355,1,95,1,95,0,0,1119.219164,0,0,0
"fe80::250b:f9b4:6a83:e50e",56736,"ff02::1:3",5355,2,190,2,190,0,0,1121.596088,0.4122389999999996,3687.181465120965,0
"fe80::250b:f9b4:6a83:e50e",54087,"ff02::1:3",5355,2,190,2,190,0,0,1123.954528,0.4104370000000017,3703.3698228960684,0
"fe80::250b:f9b4:6a83:e50e",59746,"ff02::1:3",5355,2,190,2,190,0,0,1128.672284,0.4107249999999567,3700.7730233128254,0
"fe80::250b:f9b4:6a83:e50e",54641,"ff02::1:3",5355,3,285,3,285,0,0,1131.032519,679.8317519999998,3.3537709783228844,0
"fe80::250b:f9b4:6a83:e50e",55356,"ff02::1:3",5355,2,190,2,190,0,0,1144.411593,0.4114609999999175,3694.1532733364884,0
"fe80::250b:f9b4:6a83:e50e",49779,"ff02::1:3",5355,2,190,2,190,0,0,1146.667334,0.4105979999999363,3701.9176907832866,0
"fe80::250b:f9b4:6a83:e50e",52318,"ff02::1:3",5355,2,190,2,190,0,0,1147.428269,0.40995199999997567,3707.751151354525,0
"fe80::250b:f9b4:6a83:e50e",50069,"ff02::1:3",5355,2,190,2,190,0,0,1147.428843,0.41040399999997135,3703.6676055791518,0
"fe80::250b:f9b4:6a83:e50e",62893,"ff02::1:3",5355,1,95,1,95,0,0,1148.316526,0,0,0
"fe80::250b:f9b4:6a83:e50e",65479,"ff02::1:3",5355,1,95,1,95,0,0,1149.207131,0,0,0
"fe80::250b:f9b4:6a83:e50e",57104,"ff02::1:3",5355,2,190,2,190,0,0,1149.208154,0.410919000000149,3699.025842074591,0
"fe80::250b:f9b4:6a83:e50e",63205,"ff02::1:3",5355,1,95,1,95,0,0,1149.222016,0,0,0
"fe80::250b:f9b4:6a83:e50e",50243,"ff02::1:3",5355,2,190,2,190,0,0,1151.598821,0.4111960000000181,3696.5340129766173,0
"fe80::250b:f9b4:6a83:e50e",62005,"ff02::1:3",5355,2,190,2,190,0,0,1153.960481,0.4115609999998924,3693.255677774127,0
"fe80::250b:f9b4:6a83:e50e",57054,"ff02::1:3",5355,2,190,2,190,0,0,1156.317421,0.4191080000000511,3626.7501455467677,0
"fe80::250b:f9b4:6a83:e50e",59329,"ff02::1:3",5355,2,190,2,190,0,0,1158.676805,0.4107139999998708,3700.872139738305,0
"fe80::250b:f9b4:6a83:e50e",57781,"ff02::1:3",5355,2,190,2,190,0,0,1161.034098,0.41063199999985045,3701.611174970664,0
"fe80::250b:f9b4:6a83:e50e",51491,"ff02::1:3",5355,1,95,1,95,0,0,1178.514285,0,0,0
"fe80::250b:f9b4:6a83:e50e",53121,"ff02::1:3",5355,1,95,1,95,0,0,1178.516924,0,0,0
"fe80::250b:f9b4:6a83:e50e",57263,"ff02::1:3",5355,2,190,2,190,0,0,1178.931664,0.41098699999997734,3698.41381844215,0
"fe80::250b:f9b4:6a83:e50e",56243,"ff02::1:3",5355,1,95,1,95,0,0,1179.199673,0,0,0
"fe80::250b:f9b4:6a83:e50e",52073,"ff02::1:3",5355,2,190,2,190,0,0,1179.201194,0.4110040000000481,3698.2608441762663,0
"fe80::250b:f9b4:6a83:e50e",51572,"ff02::1:3",5355,1,95,1,95,0,0,1179.212734,0,0,0
"fe80::250b:f9b4:6a83:e50e",49268,"ff02::1:3",5355,2,190,2,190,0,0,1181.18954,0.41030099999989034,3704.597356575797,0
"fe80::250b:f9b4:6a83:e50e",64185,"ff02::1:3",5355,4,380,4,380,0,0,1181.555837,239.41432499999996,12.697652907778181,0
"fe80::250b:f9b4:6a83:e50e",50924,"ff02::1:3",5355,2,190,2,190,0,0,1183.913657,0.41093399999999747,3698.8908194503483,0
"fe80::250b:f9b4:6a83:e50e",58026,"ff02::1:3",5355,2,190,2,190,0,0,1186.27114,0.40944899999999507,3712.306050326215,0
"fe80::250b:f9b4:6a83:e50e",62503,"ff02::1:3",5355,2,190,2,190,0,0,1188.640311,0.4115959999999177,3692.941622368303,0
"fe80::250b:f9b4:6a83:e50e",49385,"ff02::1:3",5355,2,190,2,190,0,0,1190.997028,0.41150500000003376,3693.7582775418896,0
"fe80::250b:f9b4:6a83:e50e",60400,"ff02::1:3",5355,1,95,1,95,0,0,1208.526218,0,0,0
"fe80::250b:f9b4:6a83:e50e",52734,"ff02::1:3",5355,1,95,1,95,0,0,1208.531151,0,0,0
"fe80::250b:f9b4:6a83:e50e",52779,"ff02::1:3",5355,1,95,1,95,0,0,1209.200691,0,0,0
"fe80::250b:f9b4:6a83:e50e",50095,"ff02::1:3",5355,2,190,2,190,0,0,1209.203897,0.41131799999993746,3695.4375932982052,0
"fe80::250b:f9b4:6a83:e50e",50753,"ff02::1:3",5355,1,95,1,95,0,0,1209.221314,0,0,0
"fe80::250b:f9b4:6a83:e50e",62448,"ff02::1:3",5355,2,190,2,190,0,0,1209.697282,0.4116399999998066,3692.5468856299535,0
"fe80::250b:f9b4:6a83:e50e",60394,"ff02::1:3",5355,2,190,2,190,0,0,1209.699003,0.4108439999999973,3699.701103095116,0
"fe80::250b:f9b4:6a83:e50e",62001,"ff02::1:3",5355,2,190,2,190,0,0,1211.563332,0.4105489999999463,3702.3595234678414,0
"fe80::250b:f9b4:6a83:e50e",61632,"ff02::1:3",5355,2,190,2,190,0,0,1213.450715,0.41069800000013856,3701.0163185588613,0
"fe80::250b:f9b4:6a83:e50e",60705,"ff02::1:3",5355,2,190,2,190,0,0,1213.919821,0.4114120000001549,3694.5932544491357,0
"fe80::250b:f9b4:6a83:e50e",62128,"ff02::1:3",5355,2,190,2,190,0,0,1215.708064,0.41391199999998207,3672.2781654072987,0
"fe80::250b:f9b4:6a83:e50e",56458,"ff02::1:3",5355,2,190,2,190,0,0,1216.279459,0.41052399999989575,3702.5849889419037,0
"fe80::250b:f9b4:6a83:e50e",59165,"ff02::1:3",5355,2,190,2,190,0,0,1218.642587,0.4111609999999928,3696.8486797143373,0
"fe80::250b:f9b4:6a83:e50e",53363,"ff02::1:3",5355,2,190,2,190,0,0,1221.002059,0.4107440000000224,3700.601834719234,0
"fe80::250b:f9b4:6a83:e50e",57014,"ff02::1:3",5355,1,95,1,95,0,0,1238.740135,0,0,0
"fe80::250b:f9b4:6a83:e50e",50175,"ff02::1:3",5355,1,95,1,95,0,0,1238.744684,0,0,0
"fe80::250b:f9b4:6a83:e50e",53099,"ff02::1:3",5355,2,190,2,190,0,0,1239.20596,0.41041999999993095,3703.523220116602,0
"fe80::250b:f9b4:6a83:e50e",62579,"ff02::1:3",5355,1,95,1,95,0,0,1239.207091,0,0,0
"fe80::250b:f9b4:6a83:e50e",49529,"ff02::1:3",5355,1,95,1,95,0,0,1239.218691,0,0,0
"fe80::250b:f9b4:6a83:e50e",49159,"ff02::1:3",5355,2,190,2,190,0,0,1241.564184,0.411534999999958,3693.4890106556068,0
"fe80::250b:f9b4:6a83:e50e",61618,"ff02::1:3",5355,2,190,2,190,0,0,1243.92134,0.41083499999990636,3699.782150986032,0
"fe80::250b:f9b4:6a83:e50e",57043,"ff02::1:3",5355,2,190,2,190,0,0,1247.96898,0.4105669999999009,3702.197205329135,0
"fe80::250b:f9b4:6a83:e50e",58538,"ff02::1:3",5355,2,190,2,190,0,0,1248.638611,0.41176199999995333,3691.452829547584,0
"fe80::250b:f9b4:6a83:e50e",51474,"ff02::1:3",5355,2,190,2,190,0,0,1250.224819,0.41020499999990534,3705.4643410010867,0
"fe80::250b:f9b4:6a83:e50e",56603,"ff02::1:3",5355,2,190,2,190,0,0,1250.997175,0.4100989999999456,3706.4221078329906,0
"fe80::250b:f9b4:6a83:e50e",54791,"ff02::1:3",5355,1,95,1,95,0,0,1268.763887,0,0,0
"fe80::250b:f9b4:6a83:e50e",60156,"ff02::1:3",5355,1,95,1,95,0,0,1268.766444,0,0,0
"fe80::250b:f9b4:6a83:e50e",56099,"ff02::1:3",5355,1,95,1,95,0,0,1269.211241,0,0,0
"fe80::250b:f9b4:6a83:e50e",64176,"ff02::1:3",5355,2,190,2,190,0,0,1269.212347,0.41039599999999155,3703.7398025322645,0
"fe80::250b:f9b4:6a83:e50e",50147,"ff02::1:3",5355,1,95,1,95,0,0,1269.222417,0,0,0
"fe80::250b:f9b4:6a83:e50e",50553,"ff02::1:3",5355,2,190,2,190,0,0,1271.569074,0.41115799999988667,3696.875653642685,0
"fe80::250b:f9b4:6a83:e50e",62182,"ff02::1:3",5355,2,190,2,190,0,0,1271.961911,0.4112519999998767,3696.0306576027733,0
"fe80::250b:f9b4:6a83:e50e",64406,"ff02::1:3",5355,3,285,3,285,0,0,1271.963229,477.26244900000006,4.777245737177197,0
"fe80::250b:f9b4:6a83:e50e",53410,"ff02::1:3",5355,2,190,2,190,0,0,1273.925332,0.41135400000007394,3695.1141838896106,0
"fe80::250b:f9b4:6a83:e50e",50189,"ff02::1:3",5355,2,190,2,190,0,0,1278.656509,0.42164200000001983,3604.953965686361,0
"fe80::250b:f9b4:6a83:e50e",49704,"ff02::1:3",5355,2,190,2,190,0,0,1281.012963,0.4110490000000482,3697.8559733750035,0
"fe80::250b:f9b4:6a83:e50e",56289,"ff02::1:3",5355,2,190,2,190,0,0,1282.486509,0.411534999999958,3693.4890106556068,0
"fe80::250b:f9b4:6a83:e50e",53018,"ff02::1:3",5355,2,190,2,190,0,0,1284.751296,0.411111000000119,3697.2982965660367,0
"fe80::250b:f9b4:6a83:e50e",54356,"ff02::1:3",5355,1,95,1,95,0,0,1298.960884,0,0,0
"fe80::250b:f9b4:6a83:e50e",50816,"ff02::1:3",5355,1,95,1,95,0,0,1298.963461,0,0,0
"fe80::250b:f9b4:6a83:e50e",54970,"ff02::1:3",5355,1,95,1,95,0,0,1299.206767,0,0,0
"fe80::250b:f9b4:6a83:e50e",54345,"ff02::1:3",5355,2,190,2,190,0,0,1299.210653,0.4108449999998811,3699.692097994231,0
"fe80::250b:f9b4:6a83:e50e",59404,"ff02::1:3",5355,1,95,1,95,0,0,1299.239472,0,0,0
"fe80::250b:f9b4:6a83:e50e",56454,"ff02::1:3",5355,2,190,2,190,0,0,1301.568296,0.4120390000000498,3688.971189619954,0
"fe80::250b:f9b4:6a83:e50e",55737,"ff02::1:3",5355,2,190,2,190,0,0,1303.925151,0.4100310000001173,3707.036785022511,0
"fe80::250b:f9b4:6a83:e50e",60979,"ff02::1:3",5355,2,190,2,190,0,0,1306.281033,0.4107249999999567,3700.7730233128254,0
"fe80::250b:f9b4:6a83:e50e",49473,"ff02::1:3",5355,2,190,2,190,0,0,1311.000721,0.41118699999992714,3696.614922165023,0
"fe80::250b:f9b4:6a83:e50e",59552,"ff02::1:3",5355,4,380,4,380,0,0,1317.017358,144.39591599999994,21.053227017861094,0
"fe80::250b:f9b4:6a83:e50e",51228,"ff02::1:3",5355,2,190,2,190,0,0,1319.273869,0.41099499999995714,3698.341828976407,0
"fe80::250b:f9b4:6a83:e50e",65228,"ff02::1:3",5355,1,95,1,95,0,0,1328.987903,0,0,0
"fe80::250b:f9b4:6a83:e50e",57100,"ff02::1:3",5355,1,95,1,95,0,0,1328.992057,0,0,0
"fe80::250b:f9b4:6a83:e50e",52612,"ff02::1:3",5355,1,95,1,95,0,0,1329.208058,0,0,0
"fe80::250b:f9b4:6a83:e50e",59609,"ff02::1:3",5355,2,190,2,190,0,0,1329.210905,0.4114860000001954,3693.928833543008,0
"fe80::250b:f9b4:6a83:e50e",60556,"ff02::1:3",5355,1,95,1,95,0,0,1329.22284,0,0,0
"fe80::250b:f9b4:6a83:e50e",52768,"ff02::1:3",5355,2,190,2,190,0,0,1331.56848,0.41064700000015364,3701.475963539077,0
"fe80::250b:f9b4:6a83:e50e",49202,"ff02::1:3",5355,2,190,2,190,0,0,1333.925581,0.410570000000007,3702.1701536887113,0
"fe80::250b:f9b4:6a83:e50e",56594,"ff02::1:3",5355,2,190,2,190,0,0,1334.222273,0.41055899999992107,3702.269344966965,0
"fe80::250b:f9b4:6a83:e50e",50583,"ff02::1:3",5355,2,190,2,190,0,0,1334.222752,0.4101350000000821,3706.096773013022,0
"fe80::250b:f9b4:6a83:e50e",52894,"ff02::1:3",5355,2,190,2,190,0,0,1336.283223,0.41144500000018525,3694.2969291140143,0
"fe80::250b:f9b4:6a83:e50e",64166,"ff02::1:3",5355,2,190,2,190,0,0,1338.640079,0.41073000000005777,3700.727972146632,0
"fe80::250b:f9b4:6a83:e50e",65530,"ff02::1:3",5355,2,190,2,190,0,0,1340.996403,0.4100899999998546,3706.5034504634077,0
"fe80::250b:f9b4:6a83:e50e",52964,"ff02::1:3",5355,2,190,2,190,0,0,1351.531152,0.40988900000002104,3708.3210332551544,0
"fe80::250b:f9b4:6a83:e50e",63195,"ff02::1:3",5355,2,190,2,190,0,0,1353.786511,0.4102060000000165,3705.4553078207996,0
"fe80::250b:f9b4:6a83:e50e",51174,"ff02::1:3",5355,1,95,1,95,0,0,1359.184798,0,0,0
"fe80::250b:f9b4:6a83:e50e",61759,"ff02::1:3",5355,1,95,1,95,0,0,1359.186927,0,0,0
"fe80::250b:f9b4:6a83:e50e",59081,"ff02::1:3",5355,2,190,2,190,0,0,1359.207899,0.4108320000000276,3699.8091677374155,0
"fe80::250b:f9b4:6a83:e50e",52033,"ff02::1:3",5355,1,95,1,95,0,0,1359.209123,0,0,0
"fe80::250b:f9b4:6a83:e50e",55985,"ff02::1:3",5355,1,95,1,95,0,0,1359.227347,0,0,0
"fe80::250b:f9b4:6a83:e50e",51826,"ff02::1:3",5355,2,190,2,190,0,0,1361.564553,0.41120200000000295,3696.4800754859875,0
"fe80::250b:f9b4:6a83:e50e",65209,"ff02::1:3",5355,2,190,2,190,0,0,1363.924221,0.41093399999999747,3698.8908194503483,0
"fe80::250b:f9b4:6a83:e50e",61895,"ff02::1:3",5355,2,190,2,190,0,0,1366.280884,0.41087599999991653,3699.4129615755332,0
"fe80::250b:f9b4:6a83:e50e",54318,"ff02::1:3",5355,2,190,2,190,0,0,1368.635922,0.41023600000016813,3705.184332919044,0
"fe80::250b:f9b4:6a83:e50e",60505,"ff02::1:3",5355,2,190,2,190,0,0,1370.994573,0.41164100000014514,3692.5379153181148,0
"fe80::250b:f9b4:6a83:e50e",58244,"ff02::1:3",5355,2,190,2,190,0,0,1386.046575,0.4110019999998258,3698.278840493828,0
"fe80::250b:f9b4:6a83:e50e",50677,"ff02::1:3",5355,2,190,2,190,0,0,1388.301676,0.4096119999999246,3710.8287843136427,0
"fe80::250b:f9b4:6a83:e50e",63344,"ff02::1:3",5355,1,95,1,95,0,0,1389.19352,0,0,0
"fe80::250b:f9b4:6a83:e50e",64987,"ff02::1:3",5355,1,95,1,95,0,0,1389.195999,0,0,0
"fe80::250b:f9b4:6a83:e50e",52781,"ff02::1:3",5355,1,95,1,95,0,0,1389.197122,0,0,0
"fe80::250b:f9b4:6a83:e50e",49670,"ff02::1:3",5355,2,190,2,190,0,0,1389.198387,0.4104170000000522,3703.550291532287,0
"fe80::250b:f9b4:6a83:e50e",62522,"ff02::1:3",5355,1,95,1,95,0,0,1389.211423,0,0,0
"fe80::250b:f9b4:6a83:e50e",60872,"ff02::1:3",5355,4,380,4,380,0,0,1391.555914,480.437326,6.327568312208948,0
"fe80::250b:f9b4:6a83:e50e",56846,"ff02::1:3",5355,2,190,2,190,0,0,1393.910829,0.41054400000007263,3702.404614364675,0
"fe80::250b:f9b4:6a83:e50e",65326,"ff02::1:3",5355,2,190,2,190,0,0,1396.26704,0.41100299999993695,3698.2698423131537,0
"fe80::250b:f9b4:6a83:e50e",52212,"ff02::1:3",5355,2,190,2,190,0,0,1396.478526,0.4109329999998863,3698.899820653052,0
"fe80::250b:f9b4:6a83:e50e",63108,"ff02::1:3",5355,2,190,2,190,0,0,1396.479121,0.41031699999984994,3704.4528986138907,0
"fe80::250b:f9b4:6a83:e50e",59681,"ff02::1:3",5355,2,190,2,190,0,0,1398.62278,0.4111520000001292,3696.9296026761936,0
"fe80::250b:f9b4:6a83:e50e",50079,"ff02::1:3",5355,2,190,2,190,0,0,1400.979877,0.4123779999999897,3685.938629121917,0
"fe80::250b:f9b4:6a83:e50e",58712,"ff02::1:3",5355,1,95,1,95,0,0,1419.20404,0,0,0
"fe80::250b:f9b4:6a83:e50e",49694,"ff02::1:3",5355,1,95,1,95,0,0,1419.389858,0,0,0
"fe80::250b:f9b4:6a83:e50e",50390,"ff02::1:3",5355,1,95,1,95,0,0,1419.420061,0,0,0
"fe80::250b:f9b4:6a83:e50e",61390,"ff02::1:3",5355,1,95,1,95,0,0,1419.423144,0,0,0
"fe80::250b:f9b4:6a83:e50e",56234,"ff02::1:3",5355,2,190,2,190,0,0,1421.561314,0.41088799999988623,3699.304920076568,0
"fe80::250b:f9b4:6a83:e50e",57341,"ff02::1:3",5355,2,190,2,190,0,0,1422.818322,0.4104019999999764,3703.6856545535534,0
"fe80::250b:f9b4:6a83:e50e",49418,"ff02::1:3",5355,2,190,2,190,0,0,1423.917654,0.41000899999994544,3707.2356948267043,0
"fe80::250b:f9b4:6a83:e50e",63657,"ff02::1:3",5355,2,190,2,190,0,0,1426.292085,0.411247000000003,3696.0755944723946,0
"fe80::250b:f9b4:6a83:e50e",64241,"ff02::1:3",5355,2,190,2,190,0,0,1428.650701,0.4100100000000566,3707.2266530079514,0
"fe80::250b:f9b4:6a83:e50e",65210,"ff02::1:3",5355,2,190,2,190,0,0,1431.006438,0.4125770000000557,3684.1607748366846,0
"fe80::250b:f9b4:6a83:e50e",50051,"ff02::1:3",5355,2,190,2,190,0,0,1449.213548,0.41072200000007797,3700.8000545374034,0
"fe80::250b:f9b4:6a83:e50e",57207,"ff02::1:3",5355,1,95,1,95,0,0,1449.214809,0,0,0
"fe80::250b:f9b4:6a83:e50e",59303,"ff02::1:3",5355,1,95,1,95,0,0,1449.231493,0,0,0
"fe80::250b:f9b4:6a83:e50e",58054,"ff02::1:3",5355,1,95,1,95,0,0,1449.435724,0,0,0
"fe80::250b:f9b4:6a83:e50e",60710,"ff02::1:3",5355,1,95,1,95,0,0,1449.443057,0,0,0
"fe80::250b:f9b4:6a83:e50e",62251,"ff02::1:3",5355,2,190,2,190,0,0,1451.567951,0.4297480000000178,3536.9565419732894,0
"fe80::250b:f9b4:6a83:e50e",49274,"ff02::1:3",5355,2,190,2,190,0,0,1453.929417,0.41147899999987203,3693.9916739383366,0
"fe80::250b:f9b4:6a83:e50e",63947,"ff02::1:3",5355,2,190,2,190,0,0,1455.077548,0.4105529999999362,3702.323451540328,0
"fe80::250b:f9b4:6a83:e50e",52541,"ff02::1:3",5355,2,190,2,190,0,0,1456.285075,0.4103029999998853,3704.5792987144255,0
"fe80::250b:f9b4:6a83:e50e",53841,"ff02::1:3",5355,2,190,2,190,0,0,1458.641417,0.4106059999999161,3701.84556484881,0
"fe80::250b:f9b4:6a83:e50e",51827,"ff02::1:3",5355,2,190,2,190,0,0,1458.737446,0.41018099999996593,3705.681150516787,0
"fe80::250b:f9b4:6a83:e50e",62730,"ff02::1:3",5355,2,190,2,190,0,0,1458.738076,0.4108439999999973,3699.701103095116,0
"fe80::250b:f9b4:6a83:e50e",51298,"ff02::1:3",5355,1,95,1,95,0,0,1479.219138,0,0,0
"fe80::250b:f9b4:6a83:e50e",65050,"ff02::1:3",5355,2,190,2,190,0,0,1479.220263,0.4106370000001789,3701.5661033938436,0
"fe80::250b:f9b4:6a83:e50e",55434,"ff02::1:3",5355,1,95,1,95,0,0,1479.241373,0,0,0
"fe80::250b:f9b4:6a83:e50e",62819,"ff02::1:3",5355,1,95,1,95,0,0,1479.646796,0,0,0
"fe80::250b:f9b4:6a83:e50e",64929,"ff02::1:3",5355,1,95,1,95,0,0,1479.649618,0,0,0
"fe80::250b:f9b4:6a83:e50e",50809,"ff02::1:3",5355,2,190,2,190,0,0,1481.580231,0.41004900000007183,3706.8740565145476,0
"fe80::250b:f9b4:6a83:e50e",57993,"ff02::1:3",5355,2,190,2,190,0,0,1483.947069,0.41127800000003845,3695.7970034863474,0
"fe80::250b:f9b4:6a83:e50e",64984,"ff02::1:3",5355,4,380,4,380,0,0,1486.303686,305.11732499999994,9.963380479951443,0
"fe80::250b:f9b4:6a83:e50e",51985,"ff02::1:3",5355,2,190,2,190,0,0,1488.662643,0.4113910000000942,3694.781849869472,0
"fe80::250b:f9b4:6a83:e50e",60319,"ff02::1:3",5355,2,190,2,190,0,0,1489.59533,0.41245199999980287,3685.2773171198746,0
"fe80::250b:f9b4:6a83:e50e",59561,"ff02::1:3",5355,2,190,2,190,0,0,1491.018887,0.4103010000001177,3704.5973565737445,0
"fe80::250b:f9b4:6a83:e50e",64623,"ff02::1:3",5355,2,190,2,190,0,0,1491.851273,0.41034700000000157,3704.1820702965883,0
"fe80::250b:f9b4:6a83:e50e",60186,"ff02::1:3",5355,1,95,1,95,0,0,1509.227337,0,0,0
"fe80::250b:f9b4:6a83:e50e",57287,"ff02::1:3",5355,2,190,2,190,0,0,1509.228433,0.4108859999998913,3699.322926554816,0
"fe80::250b:f9b4:6a83:e50e",65061,"ff02::1:3",5355,1,95,1,95,0,0,1509.240557,0,0,0
"fe80::250b:f9b4:6a83:e50e",62214,"ff02::1:3",5355,1,95,1,95,0,0,1509.657271,0,0,0
"fe80::250b:f9b4:6a83:e50e",62986,"ff02::1:3",5355,1,95,1,95,0,0,1509.660111,0,0,0
"fe80::250b:f9b4:6a83:e50e",60813,"ff02::1:3",5355,2,190,2,190,0,0,1511.58452,0.41181299999993826,3690.9956703655007,0
"fe80::250b:f9b4:6a83:e50e",57342,"ff02::1:3",5355,2,190,2,190,0,0,1513.940345,0.4112870000001294,3695.7161300977705,0
"fe80::250b:f9b4:6a83:e50e",60853,"ff02::1:3",5355,2,190,2,190,0,0,1516.295114,0.4099349999999049,3707.9049117551626,0
"fe80::250b:f9b4:6a83:e50e",59289,"ff02::1:3",5355,2,190,2,190,0,0,1518.651819,0.4109450000000834,3698.791809122125,0
"fe80::250b:f9b4:6a83:e50e",51253,"ff02::1:3",5355,2,190,2,190,0,0,1520.995257,0.41083099999991646,3699.8181734102563,0
"fe80::250b:f9b4:6a83:e50e",62030,"ff02::1:3",5355,2,190,2,190,0,0,1520.995776,0.41035200000010263,3704.136936092964,0
"fe80::250b:f9b4:6a83:e50e",50249,"ff02::1:3",5355,2,190,2,190,0,0,1521.012427,0.4101540000001478,3705.925091549643,0
"fe80::250b:f9b4:6a83:e50e",52241,"ff02::1:3",5355,2,190,2,190,0,0,1524.124635,0.41092700000012883,3698.9538287810815,0
"fe80::250b:f9b4:6a83:e50e",58221,"ff02::1:3",5355,2,190,2,190,0,0,1526.380473,0.4106610000001183,3701.349775117584,0
"fe80::250b:f9b4:6a83:e50e",61102,"ff02::1:3",5355,1,95,1,95,0,0,1539.219581,0,0,0
"fe80::250b:f9b4:6a83:e50e",61179,"ff02::1:3",5355,2,190,2,190,0,0,1539.221727,0.4107099999998809,3700.908183390813,0
"fe80::250b:f9b4:6a83:e50e",57837,"ff02::1:3",5355,1,95,1,95,0,0,1539.233738,0,0,0
"fe80::250b:f9b4:6a83:e50e",64947,"ff02::1:3",5355,1,95,1,95,0,0,1539.874446,0,0,0
"fe80::250b:f9b4:6a83:e50e",61727,"ff02::1:3",5355,1,95,1,95,0,0,1539.87703,0,0,0
"fe80::250b:f9b4:6a83:e50e",53981,"ff02::1:3",5355,2,190,2,190,0,0,1541.587355,0.410769000000073,3700.376610697813,0
"fe80::250b:f9b4:6a83:e50e",53250,"ff02::1:3",5355,2,190,2,190,0,0,1543.94389,0.41012399999999616,3706.1961748154563,0
"fe80::250b:f9b4:6a83:e50e",58006,"ff02::1:3",5355,2,190,2,190,0,0,1546.308194,0.4180410000001302,3636.006994528112,0
"fe80::250b:f9b4:6a83:e50e",51292,"ff02::1:3",5355,2,190,2,190,0,0,1548.666148,0.4100819999998748,3706.5757580202594,0
"fe80::250b:f9b4:6a83:e50e",52151,"ff02::1:3",5355,2,190,2,190,0,0,1551.021792,0.41096700000002784,3698.59380436847,0
"fe80::250b:f9b4:6a83:e50e",52243,"ff02::1:3",5355,2,190,2,190,0,0,1558.645354,0.4102709999999661,3704.8682456233214,0
"fe80::250b:f9b4:6a83:e50e",54448,"ff02::1:3",5355,2,190,2,190,0,0,1560.90187,0.4114110000000437,3694.6022347478274,0
"fe80::250b:f9b4:6a83:e50e",52817,"ff02::1:3",5355,1,95,1,95,0,0,1569.214136,0,0,0
"fe80::250b:f9b4:6a83:e50e",58430,"ff02::1:3",5355,2,190,2,190,0,0,1569.215533,0.41002400000002126,3707.100072190704,0
"fe80::250b:f9b4:6a83:e50e",56636,"ff02::1:3",5355,1,95,1,95,0,0,1569.230907,0,0,0
"fe80::250b:f9b4:6a83:e50e",52425,"ff02::1:3",5355,1,95,1,95,0,0,1569.885234,0,0,0
"fe80::250b:f9b4:6a83:e50e",54264,"ff02::1:3",5355,1,95,1,95,0,0,1569.887552,0,0,0
"fe80::250b:f9b4:6a83:e50e",62539,"ff02::1:3",5355,2,190,2,190,0,0,1571.571668,0.4104379999998855,3703.3607999269657,0
"fe80::250b:f9b4:6a83:e50e",54025,"ff02::1:3",5355,2,190,2,190,0,0,1573.933725,0.41203599999994367,3688.9980487146945,0
"fe80::250b:f9b4:6a83:e50e",62217,"ff02::1:3",5355,2,190,2,190,0,0,1576.296917,0.409842000000026,3708.746297353379,0
"fe80::250b:f9b4:6a83:e50e",64866,"ff02::1:3",5355,2,190,2,190,0,0,1578.653798,0.4110650000000078,3697.712040674762,0
